1646854567.24,0.7004,2.7923,0.0232,-0.0059,0.0,-1.8309,-0.0009,2,-0.0347,0.0,0.0,5821.9272,-0.01,0.0,0,8,32.659,8,32.659,1.15,2104.585
1646854567.29,0.7504,2.875,-0.0265,0.0065,0.0,-1.8309,-0.0009,2,-0.0352,0.0,0.0,5821.9624,-0.0097,0.0,0,8,32.691,8,32.691,1.735,2104.548
1646854567.34,0.8003,2.9653,0.0255,-0.0075,0.0,-1.8309,-0.0009,2,-0.0344,0.0,0.0,5822.0049,-0.0093,0.0,0,8,32.669,8,32.669,1.847,2104.503
1646854567.39,0.8503,3.0385,0.0258,-0.0074,0.0,-1.8309,-0.0009,2,-0.0352,0.0,0.0,5822.0425,-0.009,0.0,0,8,32.655,8,32.655,1.966,2104.463
1646854567.44,0.9005,3.1091,0.0263,-0.0073,0.0,-1.8308,-0.0008,2,-0.0364,0.0,0.0,5822.082,-0.0087,0.0,0,8,32.641,8,32.641,2.09,2104.421
1646854567.49,0.9506,3.1738,-0.0302,0.0074,0.0,-1.8308,-0.0008,2,-0.0371,0.0,0.0,5822.1211,-0.0084,0.0,0,8,32.635,8,32.635,2.22,2104.38
1646854567.55,1.0007,3.2453,0.0287,-0.0071,0.0,-1.8308,-0.0008,2,-0.036,0.0,0.0,5822.168,-0.0081,0.0,0,8,32.614,8,32.614,2.348,2104.331
1646854567.6,1.0508,3.3039,0.0286,-0.0073,0.0,-1.8308,-0.0008,2,-0.0366,0.0,0.0,5822.209,-0.0079,0.0,0,8,32.609,8,32.609,2.476,2104.287
1646854567.64,1.0999,3.3602,-0.0322,0.0076,0.0,-1.8308,-0.0008,2,-0.038,0.0,0.0,5822.2515,-0.0077,0.0,0,8,32.601,8,32.601,2.611,2104.242
1646854567.69,1.1498,3.4135,-0.0323,0.0076,0.0,-1.8308,-0.0008,2,-0.038,0.0,0.0,5822.2939,-0.0075,0.0,0,8,32.556,8,32.556,2.611,2104.197
1646854567.74,1.2009,3.4726,-0.0315,0.0071,0.0,-1.8308,-0.0008,2,-0.0361,0.0,0.0,5822.3447,-0.0072,0.0,0,8,32.502,8,32.502,2.611,2104.144
1646854567.79,1.2508,3.5209,-0.0321,0.0071,0.0,-1.8308,-0.0008,2,-0.036,0.0,0.0,5822.3887,-0.0071,0.0,0,8,32.456,8,32.456,2.611,2104.097
1646854567.84,1.2999,3.5673,-0.0323,0.007,0.0,-1.8308,-0.0008,2,-0.036,0.0,0.0,5822.4331,-0.0069,0.0,0,8,32.584,8,32.584,3.349,2104.05
1646854567.89,1.3502,3.6118,-0.0327,0.007,0.0,-1.8308,-0.0008,2,-0.0358,0.0,0.0,5822.478,-0.0067,0.0,0,8,32.585,8,32.585,3.43,2104.002
1646854567.94,1.4003,3.6616,-0.0334,0.0071,0.0,-1.8308,-0.0008,2,-0.0368,0.0,0.0,5822.5317,-0.0066,0.0,0,8,32.577,8,32.577,3.525,2103.946
1646854567.99,1.4502,3.7025,-0.0326,0.007,0.0,-1.8309,-0.0009,2,-0.0366,0.0,0.0,5822.5781,-0.0064,0.0,0,8,32.578,8,32.578,3.632,2103.897
1646854568.04,1.5002,3.7419,-0.0325,0.0067,0.0,-1.8309,-0.0009,2,-0.0355,0.0,0.0,5822.625,-0.0063,0.0,0,8,32.58,8,32.58,3.745,2103.847
1646854568.1,1.5503,3.7861,-0.0326,0.0068,0.0,-1.8309,-0.0009,2,-0.036,0.0,0.0,5822.6802,-0.0062,0.0,0,8,32.576,8,32.576,3.864,2103.789
1646854568.14,1.5998,3.8166,-0.0324,0.0067,0.0,-1.8309,-0.0009,2,-0.0357,0.0,0.0,5822.7197,-0.0061,0.0,0,8,32.533,8,32.533,3.864,2103.747
1646854568.19,1.6499,3.8578,-0.0324,0.0066,0.0,-1.8309,-0.0009,2,-0.0353,0.0,0.0,5822.7764,-0.006,0.0,0,8,32.474,8,32.474,3.864,2103.687
1646854568.24,1.7001,3.8915,0.0301,-0.0067,0.0,-1.831,-0.001,2,-0.0353,0.0,0.0,5822.8247,-0.0059,0.0,0,8,32.422,8,32.422,3.864,2103.636
1646854568.29,1.7501,3.9245,0.0286,-0.007,0.0,-1.831,-0.001,2,-0.0371,0.0,0.0,5822.8735,-0.0058,0.0,0,8,32.622,8,32.622,4.583,2103.584
1646854568.34,1.8005,3.9616,0.0276,-0.0075,0.0,-1.831,-0.001,2,-0.0399,0.0,0.0,5822.9316,-0.0057,0.0,0,8,32.62,8,32.62,4.709,2103.522
1646854568.39,1.8507,3.9931,0.026,-0.0081,0.0,-1.8311,-0.0011,2,-0.0435,0.0,0.0,5822.9829,-0.0056,0.0,0,8,32.632,8,32.632,4.844,2103.468
1646854568.44,1.9001,4.0226,-0.036,0.0091,0.0,-1.8311,-0.0011,2,-0.0501,0.0,0.0,5823.0327,-0.0055,0.0,0,8,32.649,8,32.649,4.981,2103.416
1646854568.49,1.9502,4.0515,-0.0316,0.0088,0.0,-1.8312,-0.0012,2,-0.0487,0.0,0.0,5823.0835,-0.0054,0.0,0,8,32.67,8,32.67,5.116,2103.362
1646854568.54,2.0004,4.0843,-0.0281,0.0076,0.0,-1.8312,-0.0012,2,-0.0423,0.0,0.0,5823.1431,-0.0053,0.0,0,8,32.675,8,32.675,5.25,2103.298
1646854568.59,2.0506,4.1114,-0.0295,0.0074,0.0,-1.8313,-0.0013,2,-0.0413,0.0,0.0,5823.1948,-0.0053,0.0,0,8,32.7,8,32.7,5.385,2103.244
1646854568.64,2.1007,4.1376,0.029,-0.0075,0.0,-1.8313,-0.0013,2,-0.0419,0.0,0.0,5823.2461,-0.0052,0.0,0,8,32.645,8,32.645,5.385,2103.189
1646854568.69,2.1499,4.1633,0.0272,-0.0077,0.0,-1.8314,-0.0014,2,-0.0432,0.0,0.0,5823.2983,-0.0051,0.0,0,8,32.59,8,32.59,5.385,2103.134
1646854568.74,2.1998,4.1923,0.0276,-0.0076,0.0,-1.8315,-0.0015,2,-0.0426,0.0,0.0,5823.3599,-0.0051,0.0,0,8,32.775,8,32.775,5.81,2103.069
1646854568.79,2.2502,4.2168,-0.0302,0.0075,0.0,-1.8316,-0.0016,2,-0.0429,0.0,0.0,5823.4131,-0.005,0.0,0,8,32.785,8,32.785,5.926,2103.013
1646854568.84,2.3004,4.2403,-0.0291,0.007,0.0,-1.8316,-0.0016,2,-0.0401,0.0,0.0,5823.4663,-0.0049,0.0,0,8,32.816,8,32.816,6.061,2102.956
1646854568.89,2.3505,4.2632,-0.0282,0.0066,0.0,-1.8317,-0.0017,2,-0.0379,0.0,0.0,5823.52,-0.0049,0.0,0,8,32.846,8,32.846,6.195,2102.899
1646854568.94,2.4005,4.2892,-0.0294,0.0065,0.0,-1.8318,-0.0018,2,-0.0374,0.0,0.0,5823.5825,-0.0048,0.0,0,8,32.867,8,32.867,6.33,2102.833
1646854568.99,2.4505,4.3106,0.0325,-0.0056,0.0,-1.8319,-0.0019,2,-0.0327,0.0,0.0,5823.6362,-0.0048,0.0,0,8,32.899,8,32.899,6.465,2102.776
1646854569.04,2.4999,4.3317,0.0327,-0.0041,0.0,-1.832,-0.002,2,-0.0242,0.0,0.0,5823.6904,-0.0047,0.0,0,8,32.933,8,32.933,6.599,2102.719
1646854569.09,2.55,4.3522,0.0378,-0.0021,0.0,-1.8321,-0.0021,2,-0.0129,0.0,0.0,5823.7451,-0.0047,0.0,0,8,32.968,8,32.968,6.734,2102.661
1646854569.14,2.6001,4.3758,-0.0181,-0.0002,0.0,-1.8322,-0.0022,2,0.0014,0.0,0.0,5823.8101,-0.0046,0.0,0,8,32.995,8,32.995,6.869,2102.592
1646854569.19,2.6501,4.395,0.0363,0.0017,0.0,-1.8323,-0.0023,2,0.0097,0.0,0.0,5823.8643,-0.0046,0.0,0,8,32.937,8,32.937,6.869,2102.535
1646854569.24,2.7002,4.4139,0.0355,0.003,0.0,-1.8324,-0.0024,2,0.0176,0.0,0.0,5823.9199,-0.0046,0.0,0,8,32.879,8,32.879,6.869,2102.476
1646854569.29,2.7503,4.4324,0.0378,0.005,0.0,-1.8325,-0.0025,2,0.0294,0.0,0.0,5823.9756,-0.0045,0.0,0,8,33.146,8,33.146,7.311,2102.417
1646854569.34,2.8006,4.4538,0.0403,0.0078,0.0,-1.8326,-0.0026,2,0.046,0.0,0.0,5824.042,-0.0045,0.0,0,8,33.153,8,33.153,7.409,2102.346
1646854569.39,2.8507,4.4711,-0.0141,-0.0097,0.0,-1.8327,-0.0027,2,0.0583,0.0,0.0,5824.0977,-0.0045,0.0,0,8,33.199,8,33.199,7.546,2102.288
1646854569.44,2.9008,4.4882,-0.0161,-0.0112,0.0,-1.8328,-0.0028,2,0.0674,0.0,0.0,5824.1538,-0.0044,0.0,0,8,33.246,8,33.246,7.68,2102.228
1646854569.49,2.9499,4.5048,-0.0189,-0.0121,0.0,-1.8329,-0.0029,2,0.0734,0.0,0.0,5824.2104,-0.0044,0.0,0,8,33.294,8,33.294,7.815,2102.168
1646854569.54,3.0001,4.5238,-0.022,-0.0127,0.0,-1.833,-0.003,2,0.0773,0.0,0.0,5824.2769,-0.0043,0.0,0,8,33.333,8,33.333,7.95,2102.098
1646854569.59,3.0503,4.5394,0.0297,0.013,0.0,-1.8331,-0.0031,2,0.0785,0.0,0.0,5824.333,-0.0043,0.0,0,8,33.386,8,33.386,8.084,2102.038
1646854569.64,3.1004,4.555,-0.0245,-0.0128,0.0,-1.8332,-0.0032,2,0.0782,0.0,0.0,5824.3911,-0.0043,0.0,0,8,33.438,8,33.438,8.219,2101.977
1646854569.69,3.1506,4.5701,-0.0234,-0.0129,0.0,-1.8332,-0.0032,2,0.0792,0.0,0.0,5824.4482,-0.0043,0.0,0,8,33.494,8,33.494,8.355,2101.916
1646854569.74,3.1998,4.585,0.0315,0.0136,0.0,-1.8333,-0.0033,2,0.0825,0.0,0.0,5824.5068,-0.0042,0.0,0,8,33.55,8,33.55,8.49,2101.854
1646854569.79,3.2499,4.6016,-0.021,-0.0136,0.0,-1.8334,-0.0034,2,0.0842,0.0,0.0,5824.5737,-0.0042,0.0,0,8,33.6,8,33.6,8.626,2101.783
1646854569.84,3.3,4.6155,0.0305,0.0139,0.0,-1.8334,-0.0034,2,0.0853,0.0,0.0,5824.6309,-0.0042,0.0,0,8,33.66,8,33.66,8.76,2101.723
1646854569.89,3.3501,4.6292,0.0288,0.0137,0.0,-1.8335,-0.0035,2,0.0842,0.0,0.0,5824.689,-0.0041,0.0,0,8,33.721,8,33.721,8.894,2101.661
1646854569.94,3.4002,4.645,0.0261,0.0131,0.0,-1.8335,-0.0035,2,0.0806,0.0,0.0,5824.7583,-0.0041,0.0,0,8,33.772,8,33.772,9.029,2101.588
1646854569.99,3.4503,4.6579,-0.0258,-0.0124,0.0,-1.8336,-0.0036,2,0.0771,0.0,0.0,5824.8164,-0.0041,0.0,0,8,33.84,8,33.84,9.166,2101.526
1646854570.04,3.5003,4.6705,0.0262,0.0121,0.0,-1.8336,-0.0036,2,0.0751,0.0,0.0,5824.8745,-0.0041,0.0,0,8,33.907,8,33.907,9.301,2101.465
1646854570.09,3.5506,4.6832,0.0235,0.0113,0.0,-1.8336,-0.0036,2,0.0699,0.0,0.0,5824.9346,-0.004,0.0,0,8,33.973,8,33.973,9.434,2101.402
1646854570.14,3.6007,4.6973,-0.0321,-0.0092,0.0,-1.8337,-0.0037,2,0.0578,0.0,0.0,5825.0029,-0.004,0.0,0,8,34.035,8,34.035,9.571,2101.329
1646854570.19,3.6507,4.7091,-0.0271,-0.0092,0.0,-1.8337,-0.0037,2,0.0581,0.0,0.0,5825.062,-0.004,0.0,0,8,34.107,8,34.107,9.706,2101.266
1646854570.24,3.7,4.7208,-0.0322,-0.0072,0.0,-1.8337,-0.0037,2,0.0462,0.0,0.0,5825.1216,-0.004,0.0,0,8,34.18,8,34.18,9.84,2101.203
1646854570.29,3.7502,4.7322,-0.0346,-0.0054,0.0,-1.8337,-0.0037,2,0.0341,0.0022,0.0,5825.1812,-0.004,0.0,0,8,34.255,8,34.255,9.975,2101.14
1646854570.34,3.8003,4.7452,-0.0401,-0.0026,0.0,-1.8337,-0.0037,2,0.0162,0.0052,0.0,5825.251,-0.0039,0.0,0,8,34.322,8,34.322,10.11,2101.067
1646854570.39,3.8506,4.7562,0.0046,-0.0005,0.0,-1.8337,-0.0037,2,-0.005,0.0096,0.0,5825.3101,-0.0039,0.0,0,8,34.401,8,34.401,10.244,2101.004
1646854570.44,3.9007,4.7673,-0.0017,-0.005,0.0,-1.8337,-0.0037,2,-0.0325,0.0156,0.0,5825.3701,-0.0039,0.0,0,8,34.481,8,34.481,10.379,2100.94
1646854570.49,3.9501,4.7785,-0.0048,-0.0097,0.0,-1.8337,-0.0037,2,-0.062,0.0207,0.0,5825.4312,-0.0039,0.0,0,8,34.564,8,34.564,10.516,2100.875
1646854570.54,4.0,4.7911,-0.0497,0.014,0.0,-1.8338,-0.0038,2,-0.0897,0.0259,0.0,5825.501,-0.0039,0.0,0,8,34.638,8,34.638,10.651,2100.802
1646854570.59,4.0502,4.802,-0.0415,0.0165,0.0,-1.8338,-0.0038,2,-0.1037,0.0296,0.0,5825.5615,-0.0039,0.0,0,8,34.724,8,34.724,10.786,2100.738
1646854570.64,4.1003,4.8129,-0.0332,0.0175,0.0,-1.8338,-0.0038,2,-0.1095,0.0311,0.0,5825.6221,-0.0038,0.0,0,8,34.816,8,34.816,10.921,2100.674
1646854570.69,4.1503,4.8237,0.0227,-0.017,0.0,-1.8339,-0.0039,2,-0.1095,0.0311,0.0,5825.6821,-0.0038,0.0,0,8,34.9,8,34.9,11.055,2100.61
1646854570.74,4.2007,4.8366,-0.0288,0.0172,0.0,-1.8339,-0.0039,2,-0.1112,0.0326,0.0,5825.7534,-0.0038,0.0,0,8,34.985,8,34.985,11.19,2100.535
1646854570.79,4.2507,4.8476,0.017,-0.0182,0.0,-1.834,-0.004,2,-0.1178,0.0348,0.0,5825.814,-0.0038,0.0,0,8,35.077,8,35.077,11.324,2100.47
1646854570.84,4.3007,4.8592,0.0106,-0.0194,0.0,-1.8341,-0.0041,2,-0.1285,0.0437,0.0,5825.8765,-0.0038,0.0,0,8,35.17,8,35.17,11.459,2100.405
1646854570.89,4.35,4.8711,-0.0415,0.0221,0.0,-1.8342,-0.0042,2,-0.1389,0.0585,0.0,5825.937,-0.0038,0.0,0,8,35.269,8,35.269,11.596,2100.34
1646854570.94,4.4003,4.8867,-0.0381,0.0235,0.0,-1.8343,-0.0043,2,-0.1459,0.0741,0.0,5826.0083,-0.0038,0.0,0,8,35.356,8,35.356,11.731,2100.264
1646854570.99,4.4504,4.9019,-0.0322,0.0235,0.0,-1.8345,-0.0045,2,-0.1469,0.0815,0.0,5826.0703,-0.0038,0.0,0,8,35.455,8,35.455,11.865,2100.199
1646854571.04,4.5006,4.919,-0.0299,0.0233,0.0,-1.8346,-0.0046,2,-0.1462,0.0844,0.0,5826.1318,-0.0038,0.0,0,8,35.556,8,35.556,12.0,2100.134
1646854571.09,4.5499,4.9381,0.0185,-0.0218,0.0,-1.8348,-0.0048,2,-0.147,0.0941,0.0,5826.1934,-0.0038,0.0,0,8,35.658,8,35.658,12.134,2100.068
1646854571.14,4.6,4.964,0.0131,-0.0222,0.0,-1.835,-0.005,2,-0.1525,0.1052,0.0,5826.2661,-0.0039,0.0,0,8,35.752,8,35.752,12.269,2099.991
1646854571.19,4.6502,4.9901,0.0089,-0.023,0.0,-1.8352,-0.0052,2,-0.1602,0.12,0.0,5826.3286,-0.0039,0.0,0,8,35.857,8,35.857,12.404,2099.925
1646854571.24,4.7002,5.0208,-0.0381,0.0261,0.0,-1.8354,-0.0054,2,-0.1674,0.1333,0.0,5826.3926,-0.004,0.0,0,8,35.963,8,35.963,12.539,2099.858
1646854571.29,4.7506,5.0567,-0.0337,0.0255,0.0,-1.8356,-0.0056,2,-0.1698,0.1437,0.0,5826.4556,-0.004,0.0,0,8,36.075,8,36.075,12.676,2099.791
1646854571.34,4.8008,5.1066,-0.0258,0.0238,0.0,-1.8359,-0.0059,2,-0.1652,0.1556,0.0,5826.5303,-0.0041,0.0,0,8,36.174,8,36.174,12.811,2099.711
1646854571.39,4.8509,5.1578,-0.0207,0.0222,0.0,-1.8362,-0.0062,2,-0.1577,0.1659,0.0,5826.5952,-0.0042,0.0,0,8,36.284,8,36.284,12.945,2099.643
1646854571.44,4.9,5.218,-0.0178,0.0205,0.0,-1.8365,-0.0065,2,-0.1492,0.1711,0.0,5826.6602,-0.0043,0.0,0,8,36.397,8,36.397,13.08,2099.574
1646854571.49,4.95,5.2878,0.015,-0.0153,0.0,-1.8368,-0.0068,2,-0.1433,0.177,0.0,5826.7256,-0.0045,0.0,0,8,36.509,8,36.509,13.214,2099.504
1646854571.54,5.0001,5.385,0.0055,-0.0135,0.0,-1.8372,-0.0072,2,-0.1451,0.1844,0.0,5826.8042,-0.0047,0.0,0,8,36.612,8,36.612,13.349,2099.421
1646854571.59,5.0501,5.4846,0.0062,-0.0111,0.0,-1.8376,-0.0076,2,-0.1403,0.1941,0.0,5826.874,-0.0049,0.0,0,8,36.724,8,36.724,13.483,2099.347
1646854571.64,5.1,5.5947,-0.0099,0.0106,0.0,-1.8379,-0.0079,2,-0.1304,0.2007,0.0,5826.9429,-0.0051,0.0,0,8,36.844,8,36.844,13.62,2099.274
1646854571.69,5.15,5.7196,-0.003,0.0059,0.0,-1.8384,-0.0084,2,-0.1189,0.2059,0.0,5827.0142,-0.0053,0.0,0,8,36.959,8,36.959,13.754,2099.199
1646854571.74,5.2,5.8821,0.0002,0.002,0.0,-1.8389,-0.0089,2,-0.1045,0.2096,0.0,5827.0991,-0.0056,0.0,0,8,37.061,8,37.061,13.887,2099.109
1646854571.79,5.2501,6.0344,0.004,0.0014,0.0,-1.8394,-0.0094,2,-0.0938,0.2111,0.0,5827.1743,-0.0059,0.0,0,8,37.175,8,37.175,14.018,2099.029
1646854571.84,5.3002,6.1966,0.0016,0.0014,0.0,-1.8399,-0.0099,2,-0.0859,0.2126,0.0,5827.2505,-0.0061,0.0,0,8,37.291,8,37.291,14.15,2098.948
1646854571.89,5.3502,6.3709,-0.0027,0.001,0.0,-1.8404,-0.0104,2,-0.0814,0.2148,0.0,5827.3296,-0.0063,0.0,0,8,37.404,8,37.404,14.279,2098.865
1646854571.94,5.4002,6.5861,-0.0069,0.0003,0.0,-1.8411,-0.0111,2,-0.0787,0.2156,0.0,5827.4248,-0.0066,0.0,0,8,37.503,8,37.503,14.407,2098.764
1646854571.99,5.4504,6.7815,-0.0077,-0.0004,0.0,-1.8417,-0.0117,2,-0.0765,0.2156,0.0,5827.5098,-0.0068,0.0,0,8,37.618,8,37.618,14.537,2098.674
1646854572.04,5.5004,6.9839,-0.005,-0.0009,0.0,-1.8423,-0.0123,2,-0.0727,0.2156,0.0,5827.5972,-0.007,0.0,0,8,37.729,8,37.729,14.662,2098.582
1646854572.09,5.5503,7.188,-0.0029,-0.0013,0.0,-1.843,-0.013,2,-0.0675,0.2156,0.0,5827.6855,-0.0072,0.0,0,8,37.84,8,37.84,14.785,2098.488
1646854572.14,5.6003,7.4325,0.0001,-0.0017,0.0,-1.8438,-0.0138,2,-0.0608,0.2148,0.0,5827.7915,-0.0074,0.0,0,8,37.934,8,37.934,14.907,2098.375
1646854572.19,5.6506,7.6512,0.002,-0.0025,0.0,-1.8446,-0.0146,2,-0.0542,0.1896,0.0,5827.8887,-0.0075,0.0,0,8,38.037,8,38.037,15.025,2098.272
1646854572.24,5.6998,7.8591,0.0033,-0.0043,0.0,-1.8454,-0.0154,2,-0.0474,0.1378,0.0,5827.9849,-0.0075,0.0,0,8,38.149,8,38.149,15.145,2098.17
1646854572.29,5.75,8.0565,0.0034,-0.0056,0.0,-1.8462,-0.0162,2,-0.0408,0.0748,0.0,5828.085,-0.0075,0.0,0,8,38.254,8,38.254,15.261,2098.064
1646854572.34,5.7999,8.2564,0.0045,-0.0114,0.0,-1.8472,-0.0172,2,-0.0335,0.0111,0.0,5828.2046,-0.0073,0.0,0,8,38.341,8,38.341,15.376,2097.937
1646854572.39,5.85,8.3906,0.0036,-0.0184,0.0,-1.8481,-0.0181,2,-0.0283,0.0,0.0,5828.3081,-0.0069,0.0,0,8,38.445,8,38.445,15.488,2097.828
1646854572.44,5.9001,8.4972,0.0029,-0.0181,0.0,-1.849,-0.019,2,-0.0239,0.0,0.0,5828.415,-0.0065,0.0,0,8,38.548,8,38.548,15.6,2097.715
1646854572.49,5.9503,8.5776,0.0023,-0.0109,0.0,-1.85,-0.02,2,-0.0207,0.0,0.0,5828.521,-0.0061,0.0,0,8,38.652,8,38.652,15.709,2097.602
1646854572.54,6.0005,8.6485,0.001,-0.0012,0.0,-1.8511,-0.0211,2,-0.0177,0.0,0.0,5828.6484,-0.0057,0.0,0,8,38.737,8,38.737,15.817,2097.467
1646854572.59,6.0506,8.693,0.001,0.0041,0.0,-1.8521,-0.0221,2,-0.0157,0.0,0.0,5828.7573,-0.0053,0.0,0,8,38.844,8,38.844,15.925,2097.351
1646854572.64,6.1007,8.7268,0.0008,0.0063,0.0,-1.853,-0.023,2,-0.0137,0.0,0.0,5828.8667,-0.005,0.0,0,8,38.951,8,38.951,16.031,2097.235
1646854572.69,6.1507,8.7526,0.0026,0.0066,0.0,-1.854,-0.024,2,-0.0112,0.0,0.0,5828.9751,-0.0048,0.0,0,8,39.059,8,39.059,16.135,2097.12
1646854572.74,6.2007,8.774,0.0034,0.0053,0.0,-1.8552,-0.0252,2,-0.0077,0.0,0.0,5829.1045,-0.0045,0.0,0,8,39.148,8,39.148,16.238,2096.983
1646854572.79,6.2499,8.7834,0.0052,0.0034,0.0,-1.8563,-0.0263,2,-0.0041,0.0,0.0,5829.2148,-0.0043,0.0,0,8,39.258,8,39.258,16.34,2096.866
1646854572.84,6.2999,8.7857,0.0054,0.002,0.0,-1.8573,-0.0273,2,-0.0006,0.0,0.0,5829.3237,-0.0041,0.0,0,8,39.37,8,39.37,16.441,2096.75
1646854572.89,6.3499,8.7829,0.005,0.002,0.0,-1.8583,-0.0283,2,0.002,0.0,0.0,5829.4341,-0.0039,0.0,0,8,39.253,8,39.253,16.441,2096.633
1646854572.94,6.3999,8.7766,0.0051,0.0029,0.0,-1.8594,-0.0294,2,0.0046,0.0,0.0,5829.5469,-0.0037,0.0,0,8,39.134,8,39.134,16.441,2096.514
1646854572.99,6.4499,8.767,0.0037,0.0036,0.0,-1.8606,-0.0306,2,0.0066,0.0,0.0,5829.6738,-0.0036,0.0,0,8,39.695,8,39.695,16.74,2096.378
1646854573.04,6.5,8.7558,0.0026,0.009,0.0,-1.8616,-0.0316,2,0.0072,0.0,0.0,5829.7842,-0.0035,0.0,0,8,39.811,8,39.811,16.837,2096.261
1646854573.09,6.5501,8.6822,0.0007,0.0163,0.0,-1.8626,-0.0326,2,0.0071,0.0,0.0,5829.8936,-0.0032,0.0,0,8,39.929,8,39.929,16.933,2096.145
1646854573.14,6.6002,8.5809,0.0003,0.0191,0.0,-1.8638,-0.0338,2,0.0069,0.0,0.0,5830.02,-0.0027,0.0,0,8,40.032,8,40.032,17.029,2096.011
1646854573.19,6.6502,8.4937,0.0005,-0.0369,0.0,-1.8648,-0.0348,2,0.0071,0.0,0.0,5830.126,-0.0024,0.0,0,8,40.155,8,40.155,17.123,2095.898
1646854573.24,6.7003,8.4082,0.0004,-0.0204,0.0,-1.8658,-0.0358,2,0.0069,0.0,0.0,5830.2319,-0.0023,0.0,0,8,40.282,8,40.282,17.217,2095.786
1646854573.29,6.7503,8.3257,0.0002,-0.0157,0.0,-1.8668,-0.0368,2,0.0066,0.0,0.0,5830.3369,-0.0023,0.0,0,8,40.409,8,40.409,17.31,2095.674
1646854573.34,6.8003,8.231,0.0006,-0.0231,0.0,-1.868,-0.038,2,0.0066,0.0,0.0,5830.4604,-0.0022,0.0,0,8,40.52,8,40.52,17.402,2095.543
1646854573.39,6.8504,8.1549,-0.0003,0.0328,0.0,-1.869,-0.039,2,0.0064,0.0,0.0,5830.562,-0.0021,0.0,0,8,40.411,8,40.411,17.402,2095.435
1646854573.44,6.9003,8.0817,0.0006,0.0278,0.0,-1.87,-0.04,2,0.0064,0.0015,0.0,5830.6641,-0.0021,0.0,0,8,40.303,8,40.303,17.402,2095.327
1646854573.49,6.9503,8.0494,0.0011,0.0107,0.0,-1.8709,-0.0409,2,0.0066,0.0267,0.0,5830.7656,-0.0021,0.0,0,8,40.196,8,40.196,17.402,2095.219
1646854573.54,7.0004,8.0377,0.0009,0.0063,0.0,-1.8721,-0.0421,2,0.0068,0.0807,0.0,5830.8833,-0.0025,0.0,0,8,41.09,8,41.09,17.782,2095.094
1646854573.59,7.0504,8.029,0.0009,-0.006,0.0,-1.873,-0.043,2,0.0068,0.1207,0.0,5830.9834,-0.0028,0.0,0,8,41.198,8,41.198,17.861,2094.988
1646854573.64,7.1005,8.0224,0.0009,-0.0064,0.0,-1.874,-0.044,2,0.0069,0.1511,0.0,5831.0845,-0.003,0.0,0,8,41.338,8,41.338,17.95,2094.881
1646854573.69,7.1506,8.0204,0.0011,0.0003,0.0,-1.875,-0.045,2,0.0071,0.1674,0.0,5831.1851,-0.0031,0.0,0,8,41.48,8,41.48,18.039,2094.773
1646854573.74,7.2006,8.0281,0.0014,0.0039,0.0,-1.8761,-0.0461,2,0.0074,0.1815,0.0,5831.3037,-0.0033,0.0,0,8,41.611,8,41.611,18.129,2094.648
